Creature name,Avatar,TileX,TileZ,Biome,Food per Turn,Max Hunger,Water per Turn,Max Thirst,Reproduction Interval,Age,Lifespan,Courage,Intimidation,Perception,Reproduction,Size,Speed,Stealth,Territory,algae,fruit,grass,leaves,meat,nectar,pollen,sap,seeds,wood
Clerkydile,American_Badger,47,33,Tropical Savanna,7.0287,756.9768,14.0574,756.9768,118.0042,442,1220.153,165.7766,19.24169,51.27073,96.71259,126.1628,30.34804,4.080152,46.22264,-0.09999999,0.2,0.3,1.490116E-08,0.3,0,-0.09999999,0.2,0.1,1.490116E-08
Sporgesaur,American_Badger,42,31,Tropical Savanna,7.614425,756.9768,15.22885,756.9768,118.0042,442,1220.153,238.7184,27.70804,51.27073,96.71259,126.1628,30.34804,4.080152,46.22264,1.490116E-08,0.1,0.3,-0.09999999,0.2,0.1,0.1,1.490116E-08,0.2,1.490116E-08
Blireemug,American_Badger,1,26,Tropical Rainforest,3.230644,530.17,6.461288,530.17,54.89376,440,696.4556,295.8503,207.7963,28.47656,78.81875,88.36167,23.34079,11.6644,50.56859,0.2,-0.09999999,-0.09999999,0.5,0.4,0,1.490116E-08,0.1,1.490116E-08,-0.09999999
Shovamite,European_Badger,4,24,Tropical Rainforest,6.779164,482.4548,13.55833,482.4548,41.36635,438,576.7349,295.8503,241.6236,28.47656,71.72506,80.40913,43.77493,13.56326,74.22164,0.2,-0.09999999,-0.09999999,0.5,0.4,0,1.490116E-08,0.1,1.490116E-08,-0.09999999
Saespimite,American_Badger,67,27,Tropical Rainforest,7.082049,654.5262,14.1641,654.5262,55.51201,437,778.1823,143.2474,47.39025,137.5774,71.33548,109.0877,27.68472,8.117776,34.2626,0.1,-0.09999999,0.3,0.3,0.5,0,-0.09999999,0,0,-0.09999999
Soglocite,European_Badger,22,21,Tropical Rainforest,6.805694,487.7564,13.61139,487.7564,29.9459,434,493.3948,361.4149,233.6983,33.11228,60.69359,81.29274,38.44558,10.77118,50.40945,1.490116E-08,0.2,0.1,0.4,0.2,0.1,-0.09999999,0.2,-0.09999999,-0.09999999
Coussodile,American_Badger,19,19,Tropical Rainforest,7.244885,530.17,14.48977,530.17,23.05011,433,451.3033,361.4149,180.9278,33.11228,51.07455,88.36167,38.44558,11.7078,39.02667,1.490116E-08,0.2,0.1,0.4,0.2,0.1,-0.09999999,0.2,-0.09999999,-0.09999999
Saespimite,American_Badger,68,28,Tropical Rainforest,7.082049,654.5262,14.1641,654.5262,55.51201,429,778.1823,143.2474,47.39025,137.5774,71.33548,109.0877,27.68472,8.117776,34.2626,0.1,-0.09999999,0.3,0.3,0.5,0,-0.09999999,0,0,-0.09999999
Clazeemug,American_Badger,23,18,Tropical Rainforest,6.501019,406.8638,13.00204,406.8638,152.6344,428,1017.361,151.8549,11.33174,124.0087,150.0297,67.81063,24.81181,6.983363,57.1869,-0.09999999,0.4,0.5,-0.09999999,1.490116E-08,0.1,1.490116E-08,0,0.2,-0.09999999
Blaerficite,Honey_Badger,67,20,Tropical Rainforest,6.433,408.6508,12.866,408.6508,53.12337,427,601.5107,338.4992,51.33065,159.1072,88.31658,68.10847,29.27048,6.421872,60.11076,0,-0.09999999,0.1,0.7,0.3,0,1.490116E-08,0,0,-0.09999999
Thupeemug,American_Badger,30,19,Tropical Rainforest,4.03048,406.8638,8.06096,406.8638,50.09268,427,614.3484,109.3355,11.2418,51.37383,81.5379,67.81063,19.60133,5.307356,40.65989,-0.09999999,0.6,0.6,-0.09999999,-0.09999999,0.1,1.490116E-08,0.1,-0.09999999,-0.09999999
Shedidact,American_Badger,21,21,Tropical Rainforest,7.244885,530.17,14.48977,530.17,44.46395,423,626.8101,361.4149,251.2885,33.11228,70.93687,88.36167,38.44558,11.7078,54.2037,1.490116E-08,0.2,0.1,0.4,0.2,0.1,-0.09999999,0.2,-0.09999999,-0.09999999
Clofoumug,Honey_Badger,74,18,Tropical Rainforest,6.192965,408.6508,12.38593,408.6508,51.52966,421,601.5107,338.4992,51.33065,154.334,85.66708,68.10847,28.39237,6.421872,60.11076,0,-0.09999999,0.1,0.7,0.3,0,1.490116E-08,0,0,-0.09999999
Shorgeatite,American_Badger,18,19,Tropical Rainforest,7.244885,530.17,14.48977,530.17,38.45687,421,582.9333,361.4149,233.6983,33.11228,65.97129,88.36167,38.44558,11.7078,50.40945,1.490116E-08,0.2,0.1,0.4,0.2,0.1,-0.09999999,0.2,-0.09999999,-0.09999999
Peaggesaur,American_Badger,46,24,Tropical Savanna,6.453451,509.4037,12.9069,509.4037,69.6859,418,769.1799,73.90837,11.61633,62.50861,90.59766,84.90063,24.9179,2.284885,68.12019,1.490116E-08,0.6,0.3,-0.09999999,-0.09999999,0,-0.09999999,0.1,0.1,0.1
Blorgidite,American_Badger,23,17,Tropical Rainforest,4.326457,406.8638,8.652913,406.8638,94.06293,417,798.653,89.8981,11.2418,95.11467,117.777,67.81063,14.14273,5.167689,42.37549,1.490116E-08,0.3,0.6,1.490116E-08,-0.09999999,0,-0.09999999,0.1,0.1,1.490116E-08
Cirfadact,American_Badger,34,23,Tropical Rainforest,4.840088,509.4037,9.680177,509.4037,69.6859,416,769.1799,99.2325,11.61633,62.50861,90.59766,84.90063,24.9179,4.080152,68.12019,0.2,0.3,0.4,1.490116E-08,0.2,0,-0.09999999,0.1,-0.09999999,-0.09999999
Triboucite,Japanese_Badger,72,29,Tropical Rainforest,11.05707,654.5262,22.11414,654.5262,55.51201,415,778.1823,85.94845,63.97684,107.3104,71.33548,109.0877,48.22678,14.53163,27.54714,0.4,-0.09999999,0.3,-0.09999999,0.5,0,-0.09999999,0.1,0,-0.09999999
Blurdeadite,European_Badger,73,30,Tropical Rainforest,4.23113,386.1704,8.462259,386.1704,55.51201,415,778.1823,85.94845,30.32976,107.3104,71.33548,64.36174,23.03369,10.55311,12.12896,0.1,1.490116E-08,0.1,0.4,0.3,0.1,-0.09999999,0,0.1,-0.09999999
Shorgeatite,American_Badger,19,20,Tropical Rainforest,7.244885,530.17,14.48977,530.17,38.45687,413,582.9333,361.4149,233.6983,33.11228,65.97129,88.36167,38.44558,11.7078,50.40945,1.490116E-08,0.2,0.1,0.4,0.2,0.1,-0.09999999,0.2,-0.09999999,-0.09999999
Cirfadact,American_Badger,48,22,Tropical Savanna,4.840088,509.4037,9.680177,509.4037,69.6859,413,769.1799,99.2325,11.61633,62.50861,90.59766,84.90063,24.9179,4.080152,68.12019,0.2,0.3,0.4,1.490116E-08,0.2,0,-0.09999999,0.1,-0.09999999,-0.09999999
Wastaedile,Sumatran_Orangutan,61,28,Tropical Rainforest,4.557673,531.705,9.115347,531.705,335.9465,410,1725.42,234.6074,53.79465,109.0457,194.7042,88.61749,22.11264,9.623744,30.08862,1.490116E-08,0.4,-0.09999999,0.1,0.5,0,1.490116E-08,0,0.1,-0.09999999
Chapidite,Japanese_Badger,50,30,Tropical Savanna,8.300968,469.3256,16.60194,469.3256,73.1626,409,756.495,165.7766,16.28306,51.27073,96.71259,78.22094,46.58727,4.855381,28.65804,1.490116E-08,0.3,0.4,1.490116E-08,0.3,0.1,-0.09999999,1.490116E-08,1.490116E-08,-0.09999999
Spuraedile,American_Badger,5,20,Tropical Rainforest,3.79177,381.1393,7.583539,381.1393,28.41345,406,360.4911,213.0122,241.6236,39.29765,78.81875,63.52321,34.58219,13.56326,58.6351,0,-0.09999999,-0.09999999,0.3,0.6,0.1,-0.09999999,0.2,0.1,-0.09999999
Blaerficite,Honey_Badger,66,22,Tropical Rainforest,6.433,408.6508,12.866,408.6508,53.12337,406,601.5107,338.4992,51.33065,159.1072,88.31658,68.10847,29.27048,6.421872,60.11076,0,-0.09999999,0.1,0.7,0.3,0,1.490116E-08,0,0,-0.09999999
Chouricite,European_Badger,61,23,Tropical Rainforest,5.316078,417.5345,10.63216,417.5345,54.27822,405,614.587,319.8662,52.87056,119.6475,88.31658,69.58909,29.27048,7.189704,60.11076,0,1.490116E-08,0,0.5,0.4,-0.09999999,1.490116E-08,0.1,0,1.490116E-08
Morbeamug,European_Badger,30,17,Tropical Rainforest,4.303446,280.736,8.606893,280.736,38.40439,404,423.9004,121.4839,8.094097,124.0087,90.59766,46.78933,17.12015,5.028022,57.1869,-0.09999999,0.6,0.6,-0.09999999,-0.09999999,0.1,1.490116E-08,0.1,-0.09999999,-0.09999999
Weardosaur,American_Badger,4,24,Tropical Rainforest,7.595916,530.17,15.19183,530.17,54.89376,404,696.4556,295.8503,241.6236,29.33085,78.81875,88.36167,45.08817,13.56326,84.0091,0.2,-0.09999999,-0.09999999,0.5,0.4,0,1.490116E-08,0.1,1.490116E-08,-0.09999999
Coustydite,American_Badger,60,28,Tropical Rainforest,4.091074,531.705,8.182148,531.705,142.115,404,1122.224,234.6074,67.24331,87.23653,126.6369,88.61749,22.11264,9.623744,37.61077,1.490116E-08,0.4,-0.09999999,0.1,0.5,0,1.490116E-08,0,0.1,-0.09999999
Caerkeecite,American_Badger,57,31,Tropical Savanna,4.091074,531.705,8.182148,531.705,218.516,404,1391.558,290.9132,53.79465,87.23653,157.0297,88.61749,22.11264,7.04073,30.08862,1.490116E-08,0.4,-0.09999999,0.1,0.5,0,1.490116E-08,0,0.1,-0.09999999
Cooppudact,Pygmy_Hog,13,16,Tropical Rainforest,10.20388,530.17,20.40776,530.17,38.45687,403,582.9333,361.4149,233.6983,33.11228,65.97129,88.36167,49.5948,13.774,50.40945,1.490116E-08,0.2,0.1,0.4,0.2,0.1,-0.09999999,0.2,-0.09999999,-0.09999999
Purgoodite,American_Badger,12,15,Tropical Rainforest,7.059326,530.17,14.11865,530.17,27.74995,402,495.18,285.5177,251.2885,26.1587,56.04013,88.36167,38.44558,11.7078,46.07315,1.490116E-08,0.2,0.1,0.4,0.2,0.1,-0.09999999,0.2,-0.09999999,-0.09999999
Flerdoocite,American_Badger,26,17,Tropical Rainforest,7.223354,406.8638,14.44671,406.8638,105.9961,401,847.8008,121.4839,11.2418,124.0087,125.0248,67.81063,24.81181,6.983363,78.91792,-0.09999999,0.6,0.6,-0.09999999,-0.09999999,0.1,1.490116E-08,0.1,-0.09999999,-0.09999999
Saespimite,American_Badger,68,30,Tropical Rainforest,7.082049,654.5262,14.1641,654.5262,55.51201,399,778.1823,143.2474,47.39025,137.5774,71.33548,109.0877,27.68472,8.117776,34.2626,0.1,-0.09999999,0.3,0.3,0.5,0,-0.09999999,0,0,-0.09999999
Cirfadact,American_Badger,38,22,Tropical Savanna,4.840088,509.4037,9.680177,509.4037,69.6859,399,769.1799,99.2325,11.61633,62.50861,90.59766,84.90063,24.9179,4.080152,68.12019,0.2,0.3,0.4,1.490116E-08,0.2,0,-0.09999999,0.1,-0.09999999,-0.09999999
Treaggoodact,American_Badger,27,17,Tropical Rainforest,4.503771,406.8638,9.007542,406.8638,55.65854,396,614.3484,121.4839,11.2418,67.59715,90.59766,67.81063,19.60133,6.983363,45.17765,-0.09999999,0.6,0.6,-0.09999999,-0.09999999,0.1,1.490116E-08,0.1,-0.09999999,-0.09999999
Cupoudact,American_Badger,26,18,Tropical Rainforest,5.70977,406.8638,11.41954,406.8638,105.9961,395,847.8008,121.4839,12.92807,124.0087,125.0248,67.81063,20.59381,6.983363,65.50187,-0.09999999,0.4,0.7,1.490116E-08,1.490116E-08,0,-0.09999999,0.2,-0.09999999,-0.09999999
Chespimite,American_Badger,5,20,Tropical Rainforest,4.458214,530.17,8.916429,530.17,28.45693,393,501.4481,213.0122,178.8015,38.38595,56.7495,88.36167,32.39344,11.71865,112.5559,0,-0.09999999,-0.09999999,0.3,0.6,0.1,-0.09999999,0.2,0.1,-0.09999999
Merveamug,American_Badger,5,26,Tropical Rainforest,6.366535,530.17,12.73307,530.17,46.46208,392,640.7392,295.8503,222.2937,28.47656,72.51325,88.36167,43.77493,13.56326,81.56224,0.1,-0.09999999,-0.09999999,0.5,0.6,0,0.1,0,-0.09999999,-0.09999999
Spekodile,European_Badger,61,18,Temperate Rainforest,5.316078,417.5345,10.63216,417.5345,54.27822,391,614.587,310.5497,51.33065,119.6475,88.31658,69.58909,29.27048,6.980296,60.11076,0,1.490116E-08,0,0.5,0.4,-0.09999999,1.490116E-08,0.1,0,1.490116E-08
Theaspusaur,Honey_Badger,72,17,Tropical Rainforest,6.433,408.6508,12.866,408.6508,53.12337,391,601.5107,338.4992,47.2242,159.1072,88.31658,68.10847,29.27048,6.421872,55.3019,0,-0.09999999,0.1,0.7,0.3,0,1.490116E-08,0,0,-0.09999999
Cirkomug,American_Badger,64,23,Tropical Rainforest,8.662255,444.1857,17.32451,444.1857,94.60579,390,836.8845,310.5497,51.33065,119.6475,113.0452,74.03094,29.27048,8.219996,34.86424,0,0.2,0,0.3,-0.09999999,0,0.2,0.1,0.1,0.1
Blaerficite,Honey_Badger,67,21,Tropical Rainforest,6.433,408.6508,12.866,408.6508,53.12337,389,601.5107,338.4992,51.33065,159.1072,88.31658,68.10847,29.27048,6.421872,60.11076,0,-0.09999999,0.1,0.7,0.3,0,1.490116E-08,0,0,-0.09999999
Sperdeedite,American_Badger,28,19,Tropical Rainforest,4.03048,406.8638,8.06096,406.8638,55.65854,388,614.3484,121.4839,11.2418,51.37383,90.59766,67.81063,19.60133,5.307356,45.17765,-0.09999999,0.6,0.6,-0.09999999,-0.09999999,0.1,1.490116E-08,0.1,-0.09999999,-0.09999999
Shorgeatite,American_Badger,19,20,Tropical Rainforest,7.244885,530.17,14.48977,530.17,38.45687,388,582.9333,361.4149,233.6983,33.11228,65.97129,88.36167,38.44558,11.7078,50.40945,1.490116E-08,0.2,0.1,0.4,0.2,0.1,-0.09999999,0.2,-0.09999999,-0.09999999
Bleglemug,Pygmy_Hog,27,17,Tropical Rainforest,7.223354,406.8638,14.44671,406.8638,22.09087,388,387.0395,173.722,6.290732,124.0087,57.07653,67.81063,24.81181,3.663542,112.8526,-0.09999999,0.6,0.6,-0.09999999,-0.09999999,0.1,1.490116E-08,0.1,-0.09999999,-0.09999999
Trawydact,American_Badger,20,21,Tropical Rainforest,7.825901,530.17,15.6518,530.17,38.45687,388,582.9333,383.0997,247.7202,33.11228,65.97129,88.36167,40.75231,11.7078,50.40945,1.490116E-08,0.2,0.1,0.4,0.2,0.1,-0.09999999,0.2,-0.09999999,-0.09999999
Blaerficite,Honey_Badger,72,21,Tropical Rainforest,6.433,408.6508,12.866,408.6508,53.12337,387,601.5107,338.4992,51.33065,159.1072,88.31658,68.10847,29.27048,6.421872,60.11076,0,-0.09999999,0.1,0.7,0.3,0,1.490116E-08,0,0,-0.09999999
Spardeecite,American_Badger,3,27,Tropical Rainforest,8.919577,636.2041,17.83915,636.2041,94.85644,386,1002.896,326.6187,241.6236,26.19843,94.5825,106.034,43.77493,13.56326,81.56224,0.1,-0.09999999,-0.09999999,0.6,0.3,0.1,-0.09999999,0,0.2,-0.09999999
Shorgeatite,American_Badger,14,18,Tropical Rainforest,7.244885,530.17,14.48977,530.17,38.45687,385,582.9333,361.4149,233.6983,33.11228,65.97129,88.36167,38.44558,11.7078,50.40945,1.490116E-08,0.2,0.1,0.4,0.2,0.1,-0.09999999,0.2,-0.09999999,-0.09999999
Blaerficite,Honey_Badger,71,20,Tropical Rainforest,6.433,408.6508,12.866,408.6508,53.12337,385,601.5107,338.4992,51.33065,159.1072,88.31658,68.10847,29.27048,6.421872,60.11076,0,-0.09999999,0.1,0.7,0.3,0,1.490116E-08,0,0,-0.09999999
Treatodite,European_Badger,60,24,Tropical Rainforest,3.654467,300.6249,7.308935,300.6249,39.08033,383,442.5027,310.5497,51.33065,86.14619,88.31658,50.10415,29.27048,6.980296,60.11076,0,1.490116E-08,0,0.5,0.4,-0.09999999,1.490116E-08,0.1,0,1.490116E-08
Soordetite,European_Badger,30,21,Tropical Rainforest,6.719772,380.766,13.43954,380.766,49.00997,383,557.6936,76.53487,11.2418,124.0087,87.87974,63.461,24.06746,6.983363,57.1869,-0.09999999,0.6,0.6,-0.09999999,-0.09999999,0.1,1.490116E-08,0.1,-0.09999999,-0.09999999
Blaerficite,Honey_Badger,71,21,Tropical Rainforest,6.433,408.6508,12.866,408.6508,53.12337,383,601.5107,338.4992,51.33065,159.1072,88.31658,68.10847,29.27048,6.421872,60.11076,0,-0.09999999,0.1,0.7,0.3,0,1.490116E-08,0,0,-0.09999999
Blaglimite,American_Badger,44,22,Tropical Savanna,6.840923,509.4037,13.68185,509.4037,96.16653,381,769.1799,72.43973,11.61633,62.50861,125.0248,84.90063,34.3867,2.978511,68.12019,1.490116E-08,0.3,0.3,-0.09999999,0.2,0,0.2,0.1,1.490116E-08,-0.09999999
Turkotite,American_Badger,42,28,Tropical Savanna,6.566809,756.9768,13.13362,756.9768,118.0042,380,1220.153,165.7766,13.85402,36.91493,96.71259,126.1628,30.34804,4.080152,46.22264,-0.09999999,0.2,0.3,1.490116E-08,0.3,0,-0.09999999,0.2,0.1,1.490116E-08
Souspamite,American_Badger,9,29,Tropical Rainforest,7.27604,530.17,14.55208,530.17,54.89376,380,696.4556,295.8503,289.9483,28.47656,78.81875,88.36167,43.77493,16.27591,81.56224,0,-0.09999999,-0.09999999,0.7,0.4,0,1.490116E-08,0.1,1.490116E-08,-0.09999999
Treatodite,European_Badger,55,21,Tropical Savanna,3.654467,300.6249,7.308935,300.6249,39.08033,379,442.5027,310.5497,51.33065,86.14619,88.31658,50.10415,29.27048,6.980296,60.11076,0,1.490116E-08,0,0.5,0.4,-0.09999999,1.490116E-08,0.1,0,1.490116E-08
Blardymite,Honey_Badger,71,20,Tropical Rainforest,5.9735,408.6508,11.947,408.6508,53.12337,379,601.5107,338.4992,57.49033,159.1072,88.31658,68.10847,29.27048,7.192497,60.11076,0,1.490116E-08,0.2,0.5,0.4,0,-0.09999999,0,0,-0.09999999
Claxaedact,American_Badger,16,19,Tropical Rainforest,5.780982,530.17,11.56196,530.17,44.46395,378,626.8101,361.4149,251.2885,33.11228,70.93687,88.36167,32.29428,11.7078,45.53111,1.490116E-08,0.2,0.1,0.4,0.2,0.1,-0.09999999,0.2,-0.09999999,-0.09999999
Ceaweadile,American_Badger,56,29,Tropical Savanna,2.754079,313.7059,5.508157,313.7059,83.84782,378,662.1122,234.6074,53.79465,87.23653,126.6369,52.28432,22.11264,5.678009,17.75229,1.490116E-08,0.4,-0.09999999,0.1,0.5,0,1.490116E-08,0,0.1,-0.09999999
Paeglaedile,Honey_Badger,72,20,Tropical Rainforest,7.883832,408.6508,15.76766,408.6508,53.12337,377,601.5107,490.8239,51.33065,230.7055,88.31658,68.10847,29.27048,6.421872,60.11076,0,-0.09999999,0.1,0.7,0.3,0,1.490116E-08,0,0,-0.09999999
Claerbucite,American_Badger,27,19,Tropical Rainforest,4.729887,447.5502,9.459775,447.5502,55.65854,376,614.3484,121.4839,11.2418,67.59715,90.59766,74.5917,21.56147,6.983363,45.17765,-0.09999999,0.4,0.5,0.1,1.490116E-08,0.2,-0.09999999,0.1,-0.09999999,-0.09999999
Mearvecite,American_Badger,4,37,Temperate Rainforest,4.157662,530.17,8.315325,530.17,54.89376,376,696.4556,295.8503,241.6236,19.36406,78.81875,88.36167,29.76695,9.223014,81.56224,0.2,-0.09999999,-0.09999999,0.5,0.4,0,1.490116E-08,0.1,1.490116E-08,-0.09999999
Toopoumite,American_Badger,59,28,Tropical Rainforest,3.229983,606.1437,6.459965,606.1437,162.0111,374,1279.336,234.6074,61.3259,32.85816,126.6369,101.0239,22.11264,9.623744,30.08862,1.490116E-08,0.4,-0.09999999,0.1,0.5,0,1.490116E-08,0,0.1,-0.09999999
Cleertecite,Japanese_Badger,31,19,Tropical Rainforest,7.223354,406.8638,14.44671,406.8638,55.65854,370,614.3484,121.4839,11.2418,124.0087,90.59766,67.81063,24.81181,6.983363,57.1869,-0.09999999,0.6,0.6,-0.09999999,-0.09999999,0.1,1.490116E-08,0.1,-0.09999999,-0.09999999
Sortomite,American_Badger,61,30,Tropical Rainforest,3.005432,531.705,6.010864,531.705,142.115,368,1122.224,234.6074,34.42857,87.23653,126.6369,88.61749,14.15209,9.623744,19.25672,1.490116E-08,0.4,-0.09999999,0.1,0.5,0,1.490116E-08,0,0.1,-0.09999999
Cirfadact,American_Badger,35,25,Tropical Savanna,4.840088,509.4037,9.680177,509.4037,69.6859,367,769.1799,99.2325,11.61633,62.50861,90.59766,84.90063,24.9179,4.080152,68.12019,0.2,0.3,0.4,1.490116E-08,0.2,0,-0.09999999,0.1,-0.09999999,-0.09999999
Chearkydite,Pygmy_Hog,19,11,Temperate Deciduous Forest,7.441768,415.001,14.88354,415.001,28.63474,366,445.0365,121.4839,11.46664,124.0087,64.34246,69.16684,25.30805,7.402365,60.61811,-0.09999999,0.6,0.6,-0.09999999,-0.09999999,0.1,1.490116E-08,0.1,-0.09999999,-0.09999999
Purtotite,Honey_Badger,72,19,Tropical Rainforest,7.946424,444.1857,15.89285,444.1857,57.74279,366,653.816,338.4992,51.33065,210.0215,88.31658,74.03094,29.27048,6.980296,60.11076,0.2,-0.09999999,0,0.4,0.3,0,1.490116E-08,0.2,0,-0.09999999
Blaerficite,Honey_Badger,72,21,Tropical Rainforest,6.433,408.6508,12.866,408.6508,53.12337,364,601.5107,338.4992,51.33065,159.1072,88.31658,68.10847,29.27048,6.421872,60.11076,0,-0.09999999,0.1,0.7,0.3,0,1.490116E-08,0,0,-0.09999999
Shedidact,American_Badger,23,21,Tropical Rainforest,7.244885,530.17,14.48977,530.17,44.46395,363,626.8101,361.4149,251.2885,33.11228,70.93687,88.36167,38.44558,11.7078,54.2037,1.490116E-08,0.2,0.1,0.4,0.2,0.1,-0.09999999,0.2,-0.09999999,-0.09999999
Clerkydile,American_Badger,41,29,Tropical Savanna,7.0287,756.9768,14.0574,756.9768,118.0042,361,1220.153,165.7766,19.24169,51.27073,96.71259,126.1628,30.34804,4.080152,46.22264,-0.09999999,0.2,0.3,1.490116E-08,0.3,0,-0.09999999,0.2,0.1,1.490116E-08
Thouspoosaur,American_Badger,30,21,Tropical Rainforest,3.396392,290.4813,6.792785,290.4813,55.33053,361,517.5661,121.4839,11.2418,79.76463,106.9052,48.41354,19.60133,4.674175,45.17765,-0.09999999,0.6,0.6,-0.09999999,1.490116E-08,0,-0.09999999,0,1.490116E-08,1.490116E-08
Chaerfydile,Pygmy_Hog,28,16,Tropical Rainforest,5.589342,406.8638,11.17868,406.8638,22.09087,360,387.0395,121.4839,4.529327,89.28626,57.07653,67.81063,24.81181,3.663542,33.1684,0.1,0.2,0.5,1.490116E-08,1.490116E-08,0,1.490116E-08,0.2,-0.09999999,1.490116E-08
Sortomite,American_Badger,60,32,Tropical Rainforest,3.005432,531.705,6.010864,531.705,142.115,360,1122.224,234.6074,34.42857,87.23653,126.6369,88.61749,14.15209,9.623744,19.25672,1.490116E-08,0.4,-0.09999999,0.1,0.5,0,1.490116E-08,0,0.1,-0.09999999
Cluspysaur,Honey_Badger,68,21,Tropical Rainforest,7.844457,444.1857,15.68891,444.1857,57.74279,355,653.816,338.4992,50.30404,210.0215,88.31658,74.03094,28.68507,6.980296,60.11076,0.3,1.490116E-08,0,0.3,0.3,0,1.490116E-08,0.1,0,-0.09999999
Poospoodile,American_Badger,8,23,Tropical Rainforest,3.885448,530.17,7.770895,530.17,54.89376,355,696.4556,307.6842,241.6236,28.47656,78.81875,88.36167,27.14045,14.10579,52.59133,0.2,-0.09999999,-0.09999999,0.5,0.4,0,1.490116E-08,0.1,1.490116E-08,-0.09999999
Purtotite,Honey_Badger,66,18,Tropical Rainforest,7.946424,444.1857,15.89285,444.1857,57.74279,355,653.816,338.4992,51.33065,210.0215,88.31658,74.03094,29.27048,6.980296,60.11076,0.2,-0.09999999,0,0.4,0.3,0,1.490116E-08,0.2,0,-0.09999999
Trussimite,European_Badger,31,19,Tropical Rainforest,7.031806,392.5422,14.06361,392.5422,53.69937,353,592.7235,121.4839,10.84609,124.0087,90.59766,65.42371,24.81181,6.316453,57.1869,-0.09999999,0.6,0.6,-0.09999999,-0.09999999,0.1,1.490116E-08,0.1,-0.09999999,-0.09999999
Trussimite,European_Badger,29,18,Tropical Rainforest,7.031806,392.5422,14.06361,392.5422,53.69937,353,592.7235,121.4839,10.84609,124.0087,90.59766,65.42371,24.81181,6.316453,57.1869,-0.09999999,0.6,0.6,-0.09999999,-0.09999999,0.1,1.490116E-08,0.1,-0.09999999,-0.09999999
Porpymite,Pygmy_Hog,24,18,Tropical Rainforest,7.223354,406.8638,14.44671,406.8638,22.09087,352,387.0395,121.4839,7.082335,124.0087,57.07653,67.81063,24.81181,6.983363,20.53581,-0.09999999,0.6,0.6,-0.09999999,-0.09999999,0.1,1.490116E-08,0.1,-0.09999999,-0.09999999
Blaeggusaur,American_Badger,5,17,Tropical Rainforest,7.27604,530.17,14.55208,530.17,54.89376,352,696.4556,295.8503,241.6236,28.47656,78.81875,88.36167,43.77493,13.56326,81.56224,0.2,-0.09999999,-0.09999999,0.5,0.4,0,1.490116E-08,0.1,1.490116E-08,-0.09999999
Speepimite,American_Badger,71,31,Tropical Rainforest,6.285174,654.5262,12.57035,654.5262,55.51201,348,778.1823,85.94845,30.32976,107.3104,71.33548,109.0877,23.03369,10.55311,20.55756,0.1,1.490116E-08,0.1,0.4,0.3,0.1,-0.09999999,0,0.1,-0.09999999
Moospocite,American_Badger,19,22,Tropical Rainforest,5.20462,500.3745,10.40924,500.3745,26.85765,347,473.2667,341.1033,359.3426,33.11228,56.7495,83.39574,30.75646,11.7078,54.2037,1.490116E-08,0.2,0.1,0.4,0.2,0.1,-0.09999999,0.2,-0.09999999,-0.09999999
Chossudite,American_Badger,67,30,Tropical Rainforest,6.566064,654.5262,13.13213,654.5262,55.51201,345,778.1823,121.7603,40.28172,116.9408,71.33548,109.0877,27.68472,8.117776,34.2626,0.1,-0.09999999,0.3,0.3,0.5,0,-0.09999999,0,0,-0.09999999
Tisteadile,European_Badger,70,31,Tropical Rainforest,5.08329,523.621,10.16658,523.621,44.40961,342,622.5459,85.94845,47.39025,85.84829,71.33548,87.27016,28.79211,10.55311,20.55756,0.1,-0.09999999,0.3,0.3,0.5,0,-0.09999999,0,0,-0.09999999
Mokadact,American_Badger,17,12,Temperate Deciduous Forest,10.88948,641.5057,21.77896,641.5057,53.80138,342,758.4402,361.4149,251.2885,36.42351,70.93687,106.9176,46.51915,11.74527,61.1743,1.490116E-08,0.2,0.1,0.4,0.2,0.1,-0.09999999,0.2,-0.09999999,-0.09999999
Trussimite,European_Badger,31,16,Tropical Rainforest,7.031806,392.5422,14.06361,392.5422,53.69937,341,592.7235,121.4839,10.84609,124.0087,90.59766,65.42371,24.81181,6.316453,57.1869,-0.09999999,0.6,0.6,-0.09999999,-0.09999999,0.1,1.490116E-08,0.1,-0.09999999,-0.09999999
Ceassoocite,European_Badger,68,20,Tropical Rainforest,5.143371,408.6508,10.28674,408.6508,31.87402,341,601.5107,338.4992,51.33065,95.46434,52.98995,68.10847,29.27048,6.421872,60.11076,0,-0.09999999,0.2,0.4,0.3,0,1.490116E-08,0,0.2,-0.09999999
Blapeadite,European_Badger,5,19,Tropical Rainforest,7.056649,508.9632,14.1133,508.9632,52.69801,340,668.5974,295.8503,241.6236,28.47656,78.81875,84.8272,43.77493,13.56326,78.29975,0.1,-0.09999999,1.490116E-08,0.4,0.4,0,-0.09999999,0,0.1,0.1
Glyrbedile,American_Badger,21,18,Tropical Rainforest,5.767391,394.6579,11.53478,394.6579,105.9961,340,847.8008,121.4839,10.90455,105.4074,125.0248,65.77631,21.09004,6.983363,78.91792,0.1,0.6,0.4,1.490116E-08,-0.09999999,0,0.1,0,-0.09999999,-0.09999999
